frame_number,timestamp,track_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,bottom_center_x,bottom_center_y
22,0.840,8,person,0.7762,705,354,753,458,729.0,406.0,729.0,458.0
22,0.840,9,person,0.3396,1058,347,1103,440,1080.5,393.5,1080.5,440.0
22,0.840,11,person,0.7194,474,337,515,427,494.5,382.0,494.5,427.0
22,0.840,12,person,0.4162,1160,366,1201,453,1180.5,409.5,1180.5,453.0
22,0.840,14,person,0.6313,1403,429,1442,520,1422.5,474.5,1422.5,520.0
22,0.840,15,person,0.7375,1096,412,1140,497,1118.0,454.5,1118.0,497.0
22,0.840,43,person,0.6733,798,295,835,383,816.5,339.0,816.5,383.0
22,0.840,13,person,0.4898,839,312,880,393,859.5,352.5,859.5,393.0
22,0.840,84,person,0.5995,1520,297,1553,371,1536.5,334.0,1536.5,371.0
22,0.840,55,person,0.6845,942,465,985,573,963.5,519.0,963.5,573.0
23,0.880,1,person,0.7634,1386,512,1443,630,1414.5,571.0,1414.5,630.0
23,0.880,2,person,0.8612,1292,681,1360,825,1326.0,753.0,1326.0,825.0
23,0.880,3,person,0.6753,657,537,724,657,690.5,597.0,690.5,657.0
23,0.880,4,person,0.6877,236,369,282,469,259.0,419.0,259.0,469.0
23,0.880,5,person,0.8754,133,641,204,792,168.5,716.5,168.5,792.0
23,0.880,6,person,0.3224,1541,594,1601,684,1571.0,639.0,1571.0,684.0
23,0.880,8,person,0.7738,700,357,747,460,723.5,408.5,723.5,460.0
23,0.880,9,person,0.5054,1056,350,1099,439,1077.5,394.5,1077.5,439.0
23,0.880,11,person,0.7603,464,337,508,430,486.0,383.5,486.0,430.0
23,0.880,12,person,0.2025,1147,367,1190,457,1168.5,412.0,1168.5,457.0
23,0.880,14,person,0.6502,1401,435,1439,521,1420.0,478.0,1420.0,521.0
23,0.880,15,person,0.7353,1087,411,1132,501,1109.5,456.0,1109.5,501.0
23,0.880,43,person,0.5435,792,300,829,387,810.5,343.5,810.5,387.0
23,0.880,13,person,0.5250,837,314,874,386,855.5,350.0,855.5,386.0
23,0.880,84,person,0.6420,1513,300,1545,374,1529.0,337.0,1529.0,374.0
23,0.880,55,person,0.7212,939,467,982,577,960.5,522.0,960.5,577.0
24,0.920,1,person,0.7821,1383,511,1440,630,1411.5,570.5,1411.5,630.0
24,0.920,2,person,0.8771,1288,682,1353,822,1320.5,752.0,1320.5,822.0
24,0.920,3,person,0.5287,657,538,727,662,692.0,600.0,692.0,662.0
24,0.920,4,person,0.6474,229,370,275,471,252.0,420.5,252.0,471.0
24,0.920,5,person,0.8452,121,643,195,796,158.0,719.5,158.0,796.0
24,0.920,6,person,0.7883,1534,599,1598,694,1566.0,646.5,1566.0,694.0
24,0.920,8,person,0.6888,695,361,740,461,717.5,411.0,717.5,461.0
24,0.920,9,person,0.4480,1060,350,1098,429,1079.0,389.5,1079.0,429.0
24,0.920,11,person,0.7581,456,341,499,431,477.5,386.0,477.5,431.0
24,0.920,12,person,0.3653,1141,373,1181,456,1161.0,414.5,1161.0,456.0
24,0.920,14,person,0.5594,1401,442,1434,516,1417.5,479.0,1417.5,516.0
24,0.920,15,person,0.7444,1080,414,1124,501,1102.0,457.5,1102.0,501.0
24,0.920,43,person,0.5838,786,302,824,390,805.0,346.0,805.0,390.0
24,0.920,13,person,0.5396,832,314,870,389,851.0,351.5,851.0,389.0
24,0.920,84,person,0.6401,1504,300,1538,377,1521.0,338.5,1521.0,377.0
24,0.920,55,person,0.7687,934,469,978,581,956.0,525.0,956.0,581.0
24,0.920,89,person,0.6745,683,537,733,661,708.0,599.0,708.0,661.0
25,0.960,1,person,0.7121,1380,504,1438,631,1409.0,567.5,1409.0,631.0
25,0.960,2,person,0.8678,1284,682,1349,821,1316.5,751.5,1316.5,821.0
25,0.960,3,person,0.4059,660,543,730,667,695.0,605.0,695.0,667.0
25,0.960,4,person,0.7119,221,373,266,476,243.5,424.5,243.5,476.0
25,0.960,5,person,0.7836,107,644,183,800,145.0,722.0,145.0,800.0
25,0.960,6,person,0.8401,1524,601,1594,704,1559.0,652.5,1559.0,704.0
25,0.960,8,person,0.6794,689,364,733,463,711.0,413.5,711.0,463.0
25,0.960,9,person,0.3614,1061,351,1094,418,1077.5,384.5,1077.5,418.0
25,0.960,11,person,0.6642,446,342,490,433,468.0,387.5,468.0,433.0
25,0.960,12,person,0.6022,1122,375,1176,487,1149.0,431.0,1149.0,487.0
25,0.960,15,person,0.5799,1072,415,1115,502,1093.5,458.5,1093.5,502.0
25,0.960,43,person,0.6351,778,300,819,397,798.5,348.5,798.5,397.0
25,0.960,13,person,0.4089,829,315,865,388,847.0,351.5,847.0,388.0
25,0.960,84,person,0.5449,1495,299,1530,378,1512.5,338.5,1512.5,378.0
25,0.960,55,person,0.7637,928,471,974,585,951.0,528.0,951.0,585.0
25,0.960,89,person,0.6543,682,542,732,664,707.0,603.0,707.0,664.0
26,1.000,1,person,0.6499,1379,512,1434,632,1406.5,572.0,1406.5,632.0
26,1.000,2,person,0.8284,1279,684,1344,824,1311.5,754.0,1311.5,824.0
26,1.000,3,person,0.4773,660,547,727,669,693.5,608.0,693.5,669.0
26,1.000,4,person,0.7225,212,378,255,477,233.5,427.5,233.5,477.0
26,1.000,5,person,0.7840,98,646,175,805,136.5,725.5,136.5,805.0
26,1.000,6,person,0.8562,1514,605,1586,712,1550.0,658.5,1550.0,712.0
26,1.000,8,person,0.7509,684,368,729,467,706.5,417.5,706.5,467.0
26,1.000,9,person,0.3253,1060,353,1091,414,1075.5,383.5,1075.5,414.0
26,1.000,11,person,0.6403,439,344,482,435,460.5,389.5,460.5,435.0
26,1.000,12,person,0.7095,1114,377,1171,497,1142.5,437.0,1142.5,497.0
26,1.000,15,person,0.5606,1062,411,1108,505,1085.0,458.0,1085.0,505.0
26,1.000,43,person,0.4718,771,306,812,399,791.5,352.5,791.5,399.0
26,1.000,13,person,0.2627,824,317,861,391,842.5,354.0,842.5,391.0
26,1.000,84,person,0.5807,1488,304,1521,379,1504.5,341.5,1504.5,379.0
26,1.000,89,person,0.7073,680,549,729,669,704.5,609.0,704.5,669.0
26,1.000,94,person,0.5914,1384,452,1432,634,1408.0,543.0,1408.0,634.0
26,1.000,7,person,0.8181,919,476,973,587,946.0,531.5,946.0,587.0
26,1.000,14,person,0.2662,1393,449,1424,515,1408.5,482.0,1408.5,515.0
27,1.040,1,person,0.7865,1377,513,1433,635,1405.0,574.0,1405.0,635.0
27,1.040,2,person,0.8260,1275,688,1339,826,1307.0,757.0,1307.0,826.0
27,1.040,4,person,0.7267,205,380,248,481,226.5,430.5,226.5,481.0
27,1.040,5,person,0.8014,91,647,167,807,129.0,727.0,129.0,807.0
27,1.040,6,person,0.8366,1503,611,1574,716,1538.5,663.5,1538.5,716.0
27,1.040,8,person,0.7679,680,373,725,472,702.5,422.5,702.5,472.0
27,1.040,11,person,0.6656,432,347,474,438,453.0,392.5,453.0,438.0
27,1.040,12,person,0.6348,1108,382,1164,502,1136.0,442.0,1136.0,502.0
27,1.040,15,person,0.5913,1053,402,1102,506,1077.5,454.0,1077.5,506.0
27,1.040,43,person,0.5206,762,310,803,401,782.5,355.5,782.5,401.0
27,1.040,84,person,0.5460,1479,306,1512,382,1495.5,344.0,1495.5,382.0
27,1.040,89,person,0.6905,677,552,727,674,702.0,613.0,702.0,674.0
27,1.040,7,person,0.8213,912,478,970,592,941.0,535.0,941.0,592.0
27,1.040,16,person,0.5458,1047,355,1106,507,1076.5,431.0,1076.5,507.0
28,1.080,1,person,0.8203,1374,515,1433,641,1403.5,578.0,1403.5,641.0
28,1.080,2,person,0.8866,1272,691,1336,830,1304.0,760.5,1304.0,830.0
28,1.080,4,person,0.7934,198,385,242,484,220.0,434.5,220.0,484.0
28,1.080,5,person,0.8063,86,651,158,808,122.0,729.5,122.0,808.0
28,1.080,6,person,0.6912,1495,615,1567,721,1531.0,668.0,1531.0,721.0
28,1.080,8,person,0.7675,676,377,722,474,699.0,425.5,699.0,474.0
28,1.080,11,person,0.6963,424,347,466,440,445.0,393.5,445.0,440.0
28,1.080,12,person,0.6505,1105,384,1161,505,1133.0,444.5,1133.0,505.0
28,1.080,15,person,0.5734,1043,392,1097,509,1070.0,450.5,1070.0,509.0
28,1.080,43,person,0.4818,758,310,799,403,778.5,356.5,778.5,403.0
28,1.080,84,person,0.5567,1469,304,1505,385,1487.0,344.5,1487.0,385.0
28,1.080,89,person,0.7916,675,552,725,677,700.0,614.5,700.0,677.0
28,1.080,7,person,0.8424,908,481,966,595,937.0,538.0,937.0,595.0
28,1.080,16,person,0.4370,1045,356,1102,509,1073.5,432.5,1073.5,509.0
28,1.080,13,person,0.4867,811,315,851,397,831.0,356.0,831.0,397.0
28,1.080,14,person,0.4502,1385,456,1420,530,1402.5,493.0,1402.5,530.0
29,1.120,1,person,0.7754,1372,522,1429,643,1400.5,582.5,1400.5,643.0
29,1.120,2,person,0.8977,1268,691,1334,832,1301.0,761.5,1301.0,832.0
29,1.120,4,person,0.8069,186,385,234,488,210.0,436.5,210.0,488.0
29,1.120,5,person,0.7830,80,655,151,813,115.5,734.0,115.5,813.0
29,1.120,6,person,0.8596,1488,622,1558,724,1523.0,673.0,1523.0,724.0
29,1.120,8,person,0.7880,670,378,718,476,694.0,427.0,694.0,476.0
29,1.120,11,person,0.7289,417,348,457,441,437.0,394.5,437.0,441.0
29,1.120,12,person,0.7870,1102,386,1160,509,1131.0,447.5,1131.0,509.0
29,1.120,15,person,0.6111,1038,403,1086,511,1062.0,457.0,1062.0,511.0
29,1.120,43,person,0.5016,755,309,798,408,776.5,358.5,776.5,408.0
29,1.120,84,person,0.6591,1462,309,1496,386,1479.0,347.5,1479.0,386.0
29,1.120,89,person,0.8039,673,557,724,680,698.5,618.5,698.5,680.0
29,1.120,7,person,0.8378,907,484,965,598,936.0,541.0,936.0,598.0
29,1.120,16,person,0.5715,1040,357,1095,511,1067.5,434.0,1067.5,511.0
29,1.120,13,person,0.4226,803,316,845,401,824.0,358.5,824.0,401.0
30,1.160,1,person,0.8331,1367,536,1420,645,1393.5,590.5,1393.5,645.0
30,1.160,2,person,0.8736,1266,692,1332,833,1299.0,762.5,1299.0,833.0
30,1.160,4,person,0.8078,174,389,223,491,198.5,440.0,198.5,491.0
30,1.160,5,person,0.8332,75,655,144,816,109.5,735.5,109.5,816.0
30,1.160,6,person,0.9129,1479,627,1551,730,1515.0,678.5,1515.0,730.0
30,1.160,8,person,0.8022,662,382,710,478,686.0,430.0,686.0,478.0
30,1.160,11,person,0.7426,411,353,450,444,430.5,398.5,430.5,444.0
30,1.160,12,person,0.6227,1098,387,1158,514,1128.0,450.5,1128.0,514.0
30,1.160,15,person,0.5975,1033,412,1077,512,1055.0,462.0,1055.0,512.0
30,1.160,43,person,0.5281,753,310,796,406,774.5,358.0,774.5,406.0
30,1.160,84,person,0.5610,1454,315,1488,390,1471.0,352.5,1471.0,390.0
30,1.160,89,person,0.7831,670,559,722,686,696.0,622.5,696.0,686.0
30,1.160,7,person,0.7722,904,487,962,601,933.0,544.0,933.0,601.0
30,1.160,13,person,0.5518,802,322,841,403,821.5,362.5,821.5,403.0
30,1.160,55,person,0.5032,918,488,962,599,940.0,543.5,940.0,599.0
30,1.160,14,person,0.5185,1380,465,1416,539,1398.0,502.0,1398.0,539.0
31,1.200,1,person,0.8520,1360,540,1415,648,1387.5,594.0,1387.5,648.0
31,1.200,2,person,0.8691,1266,693,1333,836,1299.5,764.5,1299.5,836.0
31,1.200,4,person,0.7816,164,395,214,497,189.0,446.0,189.0,497.0
31,1.200,5,person,0.8207,70,659,139,820,104.5,739.5,104.5,820.0
31,1.200,6,person,0.8630,1467,633,1541,736,1504.0,684.5,1504.0,736.0
31,1.200,8,person,0.8588,652,388,703,485,677.5,436.5,677.5,485.0
31,1.200,11,person,0.6962,403,355,443,448,423.0,401.5,423.0,448.0
31,1.200,12,person,0.7292,1097,387,1158,518,1127.5,452.5,1127.5,518.0
31,1.200,15,person,0.6602,1028,420,1069,514,1048.5,467.0,1048.5,514.0
31,1.200,43,person,0.3617,749,313,792,411,770.5,362.0,770.5,411.0
31,1.200,84,person,0.5778,1446,319,1479,393,1462.5,356.0,1462.5,393.0
31,1.200,89,person,0.8193,667,561,721,691,694.0,626.0,694.0,691.0
31,1.200,13,person,0.5117,798,325,836,407,817.0,366.0,817.0,407.0
31,1.200,55,person,0.7456,914,489,960,605,937.0,547.0,937.0,605.0
31,1.200,14,person,0.3717,1382,469,1413,534,1397.5,501.5,1397.5,534.0
32,1.240,1,person,0.8057,1356,544,1411,652,1383.5,598.0,1383.5,652.0
32,1.240,2,person,0.8149,1264,697,1331,840,1297.5,768.5,1297.5,840.0
32,1.240,4,person,0.7316,152,397,204,500,178.0,448.5,178.0,500.0
32,1.240,5,person,0.8379,64,666,133,825,98.5,745.5,98.5,825.0
32,1.240,6,person,0.8652,1450,638,1529,746,1489.5,692.0,1489.5,746.0
32,1.240,8,person,0.8168,644,392,695,487,669.5,439.5,669.5,487.0
32,1.240,11,person,0.7398,398,357,439,452,418.5,404.5,418.5,452.0
32,1.240,12,person,0.7078,1097,388,1159,522,1128.0,455.0,1128.0,522.0
32,1.240,15,person,0.6628,1021,421,1061,515,1041.0,468.0,1041.0,515.0
32,1.240,43,person,0.4701,746,317,784,405,765.0,361.0,765.0,405.0
32,1.240,84,person,0.6210,1434,320,1471,398,1452.5,359.0,1452.5,398.0
32,1.240,89,person,0.8352,668,564,725,694,696.5,629.0,696.5,694.0
32,1.240,13,person,0.5231,793,322,833,410,813.0,366.0,813.0,410.0
32,1.240,55,person,0.7372,912,490,957,608,934.5,549.0,934.5,608.0
32,1.240,14,person,0.3111,1381,476,1412,538,1396.5,507.0,1396.5,538.0
33,1.280,1,person,0.7916,1351,542,1409,657,1380.0,599.5,1380.0,657.0
33,1.280,2,person,0.7443,1262,701,1329,843,1295.5,772.0,1295.5,843.0
33,1.280,4,person,0.7398,142,399,194,503,168.0,451.0,168.0,503.0
33,1.280,5,person,0.8418,54,669,126,833,90.0,751.0,90.0,833.0
33,1.280,6,person,0.8681,1436,642,1519,754,1477.5,698.0,1477.5,754.0
33,1.280,8,person,0.7525,636,393,688,489,662.0,441.0,662.0,489.0
33,1.280,11,person,0.7357,389,361,431,456,410.0,408.5,410.0,456.0
33,1.280,12,person,0.6306,1094,390,1156,523,1125.0,456.5,1125.0,523.0
33,1.280,15,person,0.6541,1014,424,1052,515,1033.0,469.5,1033.0,515.0
33,1.280,43,person,0.5370,742,322,777,405,759.5,363.5,759.5,405.0
33,1.280,84,person,0.7152,1426,325,1464,404,1445.0,364.5,1445.0,404.0
33,1.280,89,person,0.7125,668,571,727,699,697.5,635.0,697.5,699.0
33,1.280,13,person,0.7070,787,324,828,414,807.5,369.0,807.5,414.0
33,1.280,55,person,0.7043,909,492,954,610,931.5,551.0,931.5,610.0
33,1.280,14,person,0.4968,1374,480,1413,556,1393.5,518.0,1393.5,556.0
33,1.280,115,person,0.4542,737,321,776,414,756.5,367.5,756.5,414.0
34,1.320,1,person,0.7432,1349,541,1408,659,1378.5,600.0,1378.5,659.0
34,1.320,2,person,0.6863,1258,705,1326,847,1292.0,776.0,1292.0,847.0
34,1.320,4,person,0.6758,133,400,184,504,158.5,452.0,158.5,504.0
34,1.320,5,person,0.8565,43,673,116,839,79.5,756.0,79.5,839.0
34,1.320,6,person,0.8756,1423,646,1508,761,1465.5,703.5,1465.5,761.0
34,1.320,8,person,0.7482,630,394,683,492,656.5,443.0,656.5,492.0
34,1.320,11,person,0.7131,379,365,421,458,400.0,411.5,400.0,458.0
34,1.320,12,person,0.5866,1090,392,1150,523,1120.0,457.5,1120.0,523.0
34,1.320,15,person,0.6762,1007,426,1045,519,1026.0,472.5,1026.0,519.0
34,1.320,43,person,0.6484,733,320,772,411,752.5,365.5,752.5,411.0
34,1.320,84,person,0.5883,1418,326,1457,405,1437.5,365.5,1437.5,405.0
34,1.320,89,person,0.6794,672,575,730,702,701.0,638.5,701.0,702.0
34,1.320,13,person,0.6183,782,326,822,417,802.0,371.5,802.0,417.0
34,1.320,55,person,0.6612,906,496,950,612,928.0,554.0,928.0,612.0
34,1.320,14,person,0.3328,1369,483,1409,561,1389.0,522.0,1389.0,561.0
34,1.320,115,person,0.3621,728,315,772,422,750.0,368.5,750.0,422.0
35,1.360,1,person,0.7235,1347,541,1405,659,1376.0,600.0,1376.0,659.0
35,1.360,2,person,0.7283,1252,709,1320,852,1286.0,780.5,1286.0,852.0
35,1.360,4,person,0.6816,127,402,177,507,152.0,454.5,152.0,507.0
35,1.360,5,person,0.8716,31,678,106,845,68.5,761.5,68.5,845.0
35,1.360,6,person,0.8028,1411,651,1494,766,1452.5,708.5,1452.5,766.0
35,1.360,8,person,0.6949,625,395,677,494,651.0,444.5,651.0,494.0
35,1.360,11,person,0.7011,370,367,413,462,391.5,414.5,391.5,462.0
35,1.360,12,person,0.4792,1085,390,1147,525,1116.0,457.5,1116.0,525.0
35,1.360,15,person,0.6693,999,425,1036,518,1017.5,471.5,1017.5,518.0
35,1.360,43,person,0.5753,730,319,770,414,750.0,366.5,750.0,414.0
35,1.360,84,person,0.6817,1411,328,1450,404,1430.5,366.0,1430.5,404.0
35,1.360,89,person,0.7011,680,583,736,710,708.0,646.5,708.0,710.0
35,1.360,13,person,0.5683,778,329,816,418,797.0,373.5,797.0,418.0
35,1.360,55,person,0.6997,904,500,946,615,925.0,557.5,925.0,615.0
35,1.360,14,person,0.3472,1366,487,1407,568,1386.5,527.5,1386.5,568.0
35,1.360,119,person,0.4745,1035,389,1074,467,1054.5,428.0,1054.5,467.0
36,1.400,1,person,0.7220,1344,540,1403,663,1373.5,601.5,1373.5,663.0
36,1.400,2,person,0.7614,1250,715,1319,855,1284.5,785.0,1284.5,855.0
36,1.400,4,person,0.7160,122,405,170,509,146.0,457.0,146.0,509.0
36,1.400,5,person,0.8459,22,680,97,845,59.5,762.5,59.5,845.0
36,1.400,6,person,0.8470,1401,655,1483,769,1442.0,712.0,1442.0,769.0
36,1.400,8,person,0.7537,619,395,672,498,645.5,446.5,645.5,498.0
36,1.400,11,person,0.7620,361,370,404,465,382.5,417.5,382.5,465.0
36,1.400,12,person,0.5087,1083,391,1144,524,1113.5,457.5,1113.5,524.0
36,1.400,15,person,0.6326,990,426,1028,521,1009.0,473.5,1009.0,521.0
36,1.400,43,person,0.4203,724,321,763,416,743.5,368.5,743.5,416.0
36,1.400,84,person,0.5908,1406,334,1442,404,1424.0,369.0,1424.0,404.0
36,1.400,89,person,0.6038,677,585,733,713,705.0,649.0,705.0,713.0
36,1.400,13,person,0.2895,775,330,813,421,794.0,375.5,794.0,421.0
36,1.400,55,person,0.6718,902,504,944,617,923.0,560.5,923.0,617.0
36,1.400,14,person,0.3387,1365,491,1405,568,1385.0,529.5,1385.0,568.0
36,1.400,119,person,0.5134,1028,391,1069,474,1048.5,432.5,1048.5,474.0
36,1.400,120,person,0.5548,733,319,803,419,768.0,369.0,768.0,419.0
36,1.400,115,person,0.5127,728,319,770,420,749.0,369.5,749.0,420.0
37,1.440,1,person,0.7234,1344,547,1400,664,1372.0,605.5,1372.0,664.0
37,1.440,2,person,0.7815,1244,719,1315,859,1279.5,789.0,1279.5,859.0
37,1.440,4,person,0.5849,115,411,160,513,137.5,462.0,137.5,513.0
37,1.440,5,person,0.8209,14,682,88,844,51.0,763.0,51.0,844.0
37,1.440,6,person,0.8585,1392,662,1474,777,1433.0,719.5,1433.0,777.0
37,1.440,8,person,0.7409,614,395,666,499,640.0,447.0,640.0,499.0
37,1.440,11,person,0.7867,350,369,395,466,372.5,417.5,372.5,466.0
37,1.440,12,person,0.4528,1081,421,1130,528,1105.5,474.5,1105.5,528.0
37,1.440,15,person,0.6455,983,426,1020,521,1001.5,473.5,1001.5,521.0
37,1.440,43,person,0.6184,721,325,759,418,740.0,371.5,740.0,418.0
37,1.440,84,person,0.5620,1399,335,1437,406,1418.0,370.5,1418.0,406.0
37,1.440,89,person,0.7395,678,587,734,716,706.0,651.5,706.0,716.0
37,1.440,13,person,0.4875,768,333,806,423,787.0,378.0,787.0,423.0
37,1.440,55,person,0.6868,899,509,940,621,919.5,565.0,919.5,621.0
37,1.440,14,person,0.2117,1367,494,1403,562,1385.0,528.0,1385.0,562.0
37,1.440,119,person,0.6629,1025,395,1067,480,1046.0,437.5,1046.0,480.0
37,1.440,120,person,0.2362,728,325,795,421,761.5,373.0,761.5,421.0
38,1.480,1,person,0.7380,1342,551,1396,666,1369.0,608.5,1369.0,666.0
38,1.480,2,person,0.8282,1241,720,1315,862,1278.0,791.0,1278.0,862.0
38,1.480,4,person,0.7290,106,410,152,516,129.0,463.0,129.0,516.0
38,1.480,5,person,0.7843,8,685,81,844,44.5,764.5,44.5,844.0
38,1.480,6,person,0.9115,1382,664,1465,784,1423.5,724.0,1423.5,784.0
38,1.480,8,person,0.7562,608,396,659,500,633.5,448.0,633.5,500.0
38,1.480,11,person,0.7595,343,370,386,467,364.5,418.5,364.5,467.0
38,1.480,12,person,0.5905,1076,433,1122,533,1099.0,483.0,1099.0,533.0
38,1.480,15,person,0.7408,974,426,1011,519,992.5,472.5,992.5,519.0
38,1.480,43,person,0.7054,718,329,754,419,736.0,374.0,736.0,419.0
38,1.480,84,person,0.6133,1392,343,1430,411,1411.0,377.0,1411.0,411.0
38,1.480,89,person,0.7871,677,587,734,719,705.5,653.0,705.5,719.0
38,1.480,13,person,0.6845,764,336,803,426,783.5,381.0,783.5,426.0
38,1.480,55,person,0.7301,897,512,938,624,917.5,568.0,917.5,624.0
38,1.480,14,person,0.3170,1368,499,1403,561,1385.5,530.0,1385.5,561.0
38,1.480,119,person,0.4401,1020,396,1062,481,1041.0,438.5,1041.0,481.0
38,1.480,127,person,0.4266,1113,398,1138,465,1125.5,431.5,1125.5,465.0
39,1.520,1,person,0.7986,1338,554,1392,669,1365.0,611.5,1365.0,669.0
39,1.520,2,person,0.8286,1240,719,1318,861,1279.0,790.0,1279.0,861.0
39,1.520,4,person,0.7913,98,412,147,520,122.5,466.0,122.5,520.0
39,1.520,5,person,0.8442,0,686,69,846,34.5,766.0,34.5,846.0
39,1.520,6,person,0.9056,1375,667,1460,789,1417.5,728.0,1417.5,789.0
39,1.520,8,person,0.7058,603,396,653,503,628.0,449.5,628.0,503.0
39,1.520,11,person,0.7736,336,372,378,468,357.0,420.0,357.0,468.0
39,1.520,12,person,0.5863,1072,434,1118,534,1095.0,484.0,1095.0,534.0
39,1.520,15,person,0.6529,966,425,1002,521,984.0,473.0,984.0,521.0
39,1.520,43,person,0.6780,714,331,750,422,732.0,376.5,732.0,422.0
39,1.520,84,person,0.5551,1383,340,1424,413,1403.5,376.5,1403.5,413.0
39,1.520,89,person,0.8566,675,588,733,721,704.0,654.5,704.0,721.0
39,1.520,13,person,0.4922,761,337,801,428,781.0,382.5,781.0,428.0
39,1.520,55,person,0.6488,895,513,936,626,915.5,569.5,915.5,626.0
39,1.520,14,person,0.2058,1363,503,1401,570,1382.0,536.5,1382.0,570.0
39,1.520,119,person,0.4990,1013,395,1056,482,1034.5,438.5,1034.5,482.0
39,1.520,127,person,0.2334,1112,402,1136,465,1124.0,433.5,1124.0,465.0
40,1.560,1,person,0.8373,1334,558,1387,670,1360.5,614.0,1360.5,670.0
40,1.560,2,person,0.7987,1235,715,1317,862,1276.0,788.5,1276.0,862.0
40,1.560,4,person,0.8322,90,416,141,524,115.5,470.0,115.5,524.0
40,1.560,5,person,0.7281,0,688,59,852,29.5,770.0,29.5,852.0
40,1.560,6,person,0.9137,1368,669,1457,796,1412.5,732.5,1412.5,796.0
40,1.560,8,person,0.7154,597,400,647,505,622.0,452.5,622.0,505.0
40,1.560,11,person,0.7536,329,372,371,469,350.0,420.5,350.0,469.0
40,1.560,12,person,0.4776,1066,435,1110,532,1088.0,483.5,1088.0,532.0
40,1.560,15,person,0.6725,957,429,992,521,974.5,475.0,974.5,521.0
40,1.560,43,person,0.6802,709,334,745,423,727.0,378.5,727.0,423.0
40,1.560,84,person,0.6373,1376,343,1417,415,1396.5,379.0,1396.5,415.0
40,1.560,89,person,0.8440,674,589,734,727,704.0,658.0,704.0,727.0
40,1.560,13,person,0.4630,757,341,796,430,776.5,385.5,776.5,430.0
40,1.560,55,person,0.6487,892,516,932,629,912.0,572.5,912.0,629.0
40,1.560,14,person,0.2329,1359,505,1398,574,1378.5,539.5,1378.5,574.0
40,1.560,119,person,0.5822,1006,396,1049,485,1027.5,440.5,1027.5,485.0
40,1.560,127,person,0.3622,1110,400,1133,464,1121.5,432.0,1121.5,464.0
41,1.600,1,person,0.8270,1328,563,1381,673,1354.5,618.0,1354.5,673.0
41,1.600,2,person,0.8354,1232,712,1316,863,1274.0,787.5,1274.0,863.0
41,1.600,4,person,0.8141,80,418,132,526,106.0,472.0,106.0,526.0
41,1.600,5,person,0.5508,0,689,51,854,25.5,771.5,25.5,854.0
41,1.600,6,person,0.8975,1364,672,1455,802,1409.5,737.0,1409.5,802.0
41,1.600,8,person,0.8175,592,401,641,506,616.5,453.5,616.5,506.0
41,1.600,11,person,0.6409,320,372,363,472,341.5,422.0,341.5,472.0
41,1.600,12,person,0.5992,1060,436,1105,534,1082.5,485.0,1082.5,534.0
41,1.600,15,person,0.6796,948,427,984,520,966.0,473.5,966.0,520.0
41,1.600,43,person,0.6867,704,337,739,424,721.5,380.5,721.5,424.0
41,1.600,84,person,0.7010,1367,341,1411,419,1389.0,380.0,1389.0,419.0
41,1.600,89,person,0.8685,676,592,739,732,707.5,662.0,707.5,732.0
41,1.600,13,person,0.4882,752,345,792,433,772.0,389.0,772.0,433.0
41,1.600,55,person,0.6902,886,515,929,631,907.5,573.0,907.5,631.0
41,1.600,14,person,0.3489,1359,511,1394,568,1376.5,539.5,1376.5,568.0
41,1.600,119,person,0.6931,999,396,1044,490,1021.5,443.0,1021.5,490.0
41,1.600,127,person,0.4454,1107,399,1130,464,1118.5,431.5,1118.5,464.0
42,1.640,1,person,0.8268,1321,566,1376,678,1348.5,622.0,1348.5,678.0
42,1.640,2,person,0.8278,1227,711,1312,866,1269.5,788.5,1269.5,866.0
42,1.640,4,person,0.8250,68,422,122,528,95.0,475.0,95.0,528.0
42,1.640,6,person,0.8903,1359,677,1449,808,1404.0,742.5,1404.0,808.0
42,1.640,8,person,0.6602,588,404,637,508,612.5,456.0,612.5,508.0
42,1.640,11,person,0.7381,312,376,353,475,332.5,425.5,332.5,475.0
42,1.640,12,person,0.6337,1056,436,1101,534,1078.5,485.0,1078.5,534.0
42,1.640,15,person,0.5368,939,428,974,520,956.5,474.0,956.5,520.0
42,1.640,43,person,0.6622,697,337,733,426,715.0,381.5,715.0,426.0
42,1.640,84,person,0.5614,1359,345,1401,418,1380.0,381.5,1380.0,418.0
42,1.640,89,person,0.8632,674,595,737,733,705.5,664.0,705.5,733.0
42,1.640,13,person,0.5219,743,345,784,434,763.5,389.5,763.5,434.0
