frame_number,timestamp_s,track_id,team_label,bbox_x1,bbox_y1,bbox_x2,bbox_y2,foot_x_px,foot_y_px,pitch_x_m,pitch_y_m
23,0.8800,8,Team B,700,357,747,460,723.5,457.9,73.4826,37.0971
23,0.8800,9,Team B,1058,350,1099,437,1078.5,435.3,80.6150,37.9841
23,0.8800,11,Referee,464,337,508,430,486.0,428.1,70.3800,32.2514
23,0.8800,13,Team B,791,300,830,387,810.5,385.3,78.2579,30.4251
23,0.8800,14,Team B,1401,435,1439,521,1420.0,519.3,82.3035,46.9884
23,0.8800,15,Team B,1087,411,1132,501,1109.5,499.2,78.3641,43.3161
23,0.8800,12,Team B,1160,368,1192,434,1176.0,432.7,82.4126,38.8001
23,0.8800,28,Team B,838,314,873,386,855.5,384.6,78.9612,31.2214
23,0.8800,46,Staff/GK,1513,300,1545,374,1529.0,372.5,93.1597,35.6867
24,0.9200,1,Team A,1383,511,1440,630,1411.5,627.6,77.8303,53.1181
24,0.9200,2,Team A,1288,682,1353,822,1320.5,819.2,71.5796,60.2293
24,0.9200,3,Team B,667,538,734,661,700.5,658.5,67.5860,50.2246
24,0.9200,4,Team B,229,370,275,471,252.0,469.0,65.0607,34.3533
24,0.9200,5,Team B,121,643,195,796,158.0,792.9,59.2695,53.3806
24,0.9200,6,Team B,1534,599,1598,694,1566.0,692.1,77.8868,56.6914
24,0.9200,7,Team B,931,468,981,581,956.0,578.7,73.1359,47.4831
24,0.9200,8,Team B,695,361,740,461,717.5,459.0,73.3062,37.1610
24,0.9200,9,Team B,1060,350,1098,429,1079.0,427.4,80.8077,37.5542
24,0.9200,11,Referee,456,341,499,431,477.5,429.2,70.1304,32.3618
24,0.9200,13,Team B,785,302,824,390,804.5,388.2,77.9607,30.7157
24,0.9200,14,Team B,1401,442,1434,516,1417.5,514.5,82.3451,46.8305
24,0.9200,15,Team B,1080,414,1124,501,1102.0,499.3,78.1650,43.3508
24,0.9200,28,Team B,833,314,869,389,851.0,387.5,78.8069,31.2350
24,0.9200,46,Staff/GK,1504,300,1538,377,1521.0,375.5,92.8188,35.8751
25,0.9600,1,Team A,1380,504,1438,631,1409.0,628.5,77.7569,53.1377
25,0.9600,2,Team A,1284,682,1349,821,1316.5,818.2,71.5509,60.1719
25,0.9600,3,Team B,671,543,736,665,703.5,662.6,67.5261,50.4664
25,0.9600,4,Team B,221,373,266,476,243.5,473.9,64.8031,34.6421
25,0.9600,5,Team B,107,644,183,800,145.0,796.9,59.0728,53.5012
25,0.9600,6,Team B,1524,601,1594,704,1559.0,701.9,77.5195,57.0259
25,0.9600,7,Team B,925,471,977,585,951.0,582.7,72.9395,47.6859
25,0.9600,8,Team B,689,364,733,463,711.0,461.0,73.1086,37.2610
25,0.9600,9,Team B,1061,351,1094,418,1077.5,416.7,81.1912,36.7591
25,0.9600,11,Referee,446,342,490,433,468.0,431.2,69.8696,32.4763
25,0.9600,13,Team B,777,300,820,397,798.5,395.1,77.5569,31.2461
25,0.9600,15,Team B,1072,415,1115,502,1093.5,500.3,77.9662,43.3704
25,0.9600,28,Team B,830,315,864,388,847.0,386.5,78.7108,31.1494
25,0.9600,46,Staff/GK,1495,299,1530,378,1512.5,376.4,92.5270,35.9560
25,0.9600,48,Team B,1114,379,1182,500,1148.0,497.6,78.8235,43.5876
26,1.0000,1,Team A,1379,512,1434,632,1406.5,629.6,77.6754,53.1738
26,1.0000,2,Team A,1279,684,1344,824,1311.5,821.2,71.4602,60.2019
26,1.0000,3,Team B,672,549,734,670,703.0,667.6,67.4238,50.7168
26,1.0000,4,Team B,212,378,255,477,233.5,475.0,64.5640,34.7699
26,1.0000,5,Team B,98,646,175,805,136.5,801.8,58.8950,53.6519
26,1.0000,6,Team B,1514,605,1586,712,1550.0,709.9,77.1561,57.3239
26,1.0000,7,Team B,921,475,973,587,947.0,584.8,72.7777,47.8264
26,1.0000,8,Team B,684,368,729,467,706.5,465.0,72.8819,37.4882
26,1.0000,9,Team B,1060,353,1091,414,1075.5,412.8,81.4327,36.1997
26,1.0000,11,Referee,439,344,482,435,460.5,433.2,69.6264,32.6033
26,1.0000,13,Team B,770,306,812,399,791.0,397.1,77.2326,31.5494
26,1.0000,15,Team B,1062,411,1108,505,1085.0,503.1,77.7228,43.4655
26,1.0000,28,Team B,824,317,860,391,842.0,389.5,78.5066,31.2817
26,1.0000,46,Staff/GK,1488,304,1521,379,1504.5,377.5,92.2555,36.0041
26,1.0000,48,Team B,1112,378,1180,500,1146.0,497.6,78.7926,43.5769
27,1.0400,1,Team A,1377,513,1433,635,1405.0,632.6,77.5622,53.2730
27,1.0400,2,Team A,1275,688,1339,826,1307.0,823.2,71.3599,60.2504
27,1.0400,3,Team B,671,552,732,674,701.5,671.6,67.3097,50.9353
27,1.0400,4,Team B,205,380,248,481,226.5,479.0,64.3269,35.0022
27,1.0400,5,Team B,91,647,167,807,129.0,803.8,58.7463,53.7472
27,1.0400,6,Team B,1503,611,1574,716,1538.5,713.9,76.8476,57.5069
27,1.0400,7,Team B,914,478,968,592,941.0,589.7,72.5626,48.0365
27,1.0400,8,Team B,680,373,725,472,702.5,470.0,72.6299,37.8180
27,1.0400,11,Referee,432,347,474,438,453.0,436.2,69.3726,32.7946
27,1.0400,13,Team B,762,310,803,401,782.5,399.2,76.9308,31.7536
27,1.0400,15,Team B,1053,402,1102,506,1077.5,503.9,77.5213,43.5049
27,1.0400,46,Staff/GK,1479,306,1512,382,1495.5,380.5,91.8942,36.1514
27,1.0400,48,Team B,1106,382,1173,502,1139.5,499.6,78.6535,43.6325
27,1.0400,14,Team B,1387,451,1423,528,1405.0,526.5,81.8902,47.1820
28,1.0800,1,Team A,1374,515,1433,641,1403.5,638.5,77.3782,53.4821
28,1.0800,2,Team A,1272,691,1336,830,1304.0,827.2,71.2419,60.3475
28,1.0800,3,Team B,669,552,730,678,699.5,675.5,67.1884,51.1368
28,1.0800,4,Team B,198,385,242,484,220.0,482.0,64.1084,35.2278
28,1.0800,5,Team B,86,651,158,808,122.0,804.9,58.6169,53.8001
28,1.0800,6,Team B,1495,615,1567,721,1531.0,718.9,76.5750,57.6783
28,1.0800,7,Team B,910,481,964,595,937.0,592.7,72.3780,48.2127
28,1.0800,8,Team B,676,377,722,474,699.0,472.1,72.4351,38.0371
28,1.0800,11,Referee,424,347,466,440,445.0,438.1,69.1292,32.9465
28,1.0800,13,Team B,757,310,799,403,778.0,401.1,76.6868,31.9335
28,1.0800,15,Team B,1043,392,1097,509,1070.0,506.7,77.2908,43.6067
28,1.0800,46,Staff/GK,1469,304,1505,385,1487.0,383.4,91.5090,36.3351
28,1.0800,48,Team B,1103,384,1169,503,1136.0,500.6,78.5262,43.6831
28,1.0800,14,Team B,1385,455,1421,532,1403.0,530.5,81.5739,47.4682
28,1.0800,28,Team B,812,315,850,397,831.0,395.4,78.0901,31.6497
29,1.1200,1,Team A,1372,522,1429,643,1400.5,640.6,77.2303,53.6195
29,1.1200,2,Team A,1268,691,1334,832,1301.0,829.2,71.1417,60.4256
29,1.1200,3,Team B,668,557,728,681,698.0,678.5,67.0787,51.3069
29,1.1200,4,Team B,186,385,234,488,210.0,485.9,63.8526,35.4802
29,1.1200,5,Team B,80,655,151,813,115.5,809.8,58.4806,53.9298
29,1.1200,6,Team B,1488,622,1558,724,1523.0,722.0,76.3471,57.7992
29,1.1200,7,Team B,908,484,963,598,935.5,595.7,72.2275,48.3843
29,1.1200,8,Team B,670,378,718,476,694.0,474.0,72.2496,38.2015
29,1.1200,11,Referee,417,348,457,441,437.0,439.1,68.9079,33.0255
29,1.1200,13,Team B,754,309,798,408,776.0,406.0,76.4162,32.3019
29,1.1200,15,Team B,1038,403,1086,511,1062.0,508.8,77.0579,43.7065
29,1.1200,46,Staff/GK,1462,309,1496,386,1479.0,384.5,91.2027,36.4242
29,1.1200,48,Team B,1101,385,1168,508,1134.5,505.5,78.3264,43.9096
29,1.1200,28,Team B,804,316,845,401,824.5,399.3,77.7177,32.0129
30,1.1600,1,Team A,1367,536,1420,645,1393.5,642.8,77.0626,53.7177
30,1.1600,2,Team A,1266,692,1332,833,1299.0,830.2,71.0670,60.4807
30,1.1600,3,Team B,665,559,727,686,696.0,683.5,66.9485,51.5169
30,1.1600,4,Team B,174,389,223,491,198.5,489.0,63.5792,35.6880
30,1.1600,5,Team B,75,655,144,816,109.5,812.8,58.3546,54.0435
30,1.1600,6,Team B,1479,627,1551,730,1515.0,727.9,76.0887,57.9660
30,1.1600,7,Team B,905,487,961,601,933.0,598.7,72.0826,48.5498
30,1.1600,8,Team B,662,382,710,478,686.0,476.1,72.0368,38.3331
30,1.1600,11,Referee,411,353,450,444,430.5,442.2,68.6757,33.2030
30,1.1600,13,Team B,752,310,796,406,774.0,404.1,76.3201,32.3114
30,1.1600,15,Team B,1033,412,1077,512,1055.0,510.0,76.8579,43.7659
30,1.1600,46,Staff/GK,1454,315,1488,390,1471.0,388.5,90.7990,36.6551
30,1.1600,48,Team B,1097,386,1165,513,1131.0,510.5,78.0807,44.1953
30,1.1600,28,Team B,802,322,840,403,821.0,401.4,77.4523,32.2685
30,1.1600,14,Team B,1380,465,1416,539,1398.0,537.5,81.1979,47.8303
31,1.2000,1,Team A,1360,540,1415,648,1387.5,645.8,76.8804,53.8259
31,1.2000,2,Team A,1266,693,1333,836,1299.5,833.1,70.9948,60.5709
31,1.2000,3,Team B,662,561,726,691,694.0,688.4,66.8110,51.7417
31,1.2000,4,Team B,164,395,214,497,189.0,495.0,63.2863,36.0401
31,1.2000,5,Team B,70,659,139,820,104.5,816.8,58.2350,54.1781
31,1.2000,6,Team B,1467,633,1541,736,1504.0,733.9,75.7983,58.1410
31,1.2000,7,Team B,907,489,962,605,934.5,602.7,71.9584,48.7601
31,1.2000,8,Team B,652,388,703,485,677.5,483.1,71.7127,38.6963
31,1.2000,11,Referee,403,355,443,448,423.0,446.1,68.4138,33.4675
31,1.2000,13,Team B,749,313,793,411,771.0,409.0,76.0972,32.6091
31,1.2000,15,Team B,1028,420,1069,514,1048.5,512.1,76.6539,43.8525
31,1.2000,46,Staff/GK,1446,319,1479,393,1462.5,391.5,90.3981,36.8766
31,1.2000,48,Team B,1096,386,1166,517,1131.0,514.4,77.8758,44.4751
31,1.2000,28,Team B,798,325,836,407,817.0,405.4,77.1717,32.5982
31,1.2000,14,Team B,1382,469,1413,534,1397.5,532.7,81.1586,47.7904
32,1.2400,1,Team A,1356,544,1411,652,1383.5,649.8,76.6902,53.9723
32,1.2400,2,Team A,1264,697,1331,840,1297.5,837.1,70.8953,60.6872
32,1.2400,3,Team B,663,564,730,695,696.5,692.4,66.7160,51.9593
32,1.2400,4,Team B,152,397,204,500,178.0,497.9,63.0067,36.2854
32,1.2400,5,Team B,64,666,133,825,98.5,821.8,58.1073,54.3418
32,1.2400,6,Team B,1450,638,1529,746,1489.5,743.8,75.4094,58.3938
32,1.2400,7,Team B,907,489,961,608,934.0,605.6,71.8429,48.9453
32,1.2400,8,Team B,644,392,695,487,669.5,485.1,71.4471,38.9059
32,1.2400,11,Referee,398,357,439,452,418.5,450.1,68.1738,33.7790
32,1.2400,13,Team B,746,317,785,405,765.5,403.2,76.0829,32.3278
32,1.2400,15,Team B,1021,421,1061,515,1041.0,513.1,76.4649,43.8976
32,1.2400,46,Staff/GK,1434,320,1471,398,1452.5,396.4,89.9037,37.1978
32,1.2400,48,Team B,1095,388,1166,521,1130.5,518.3,77.6828,44.7506
32,1.2400,28,Team B,793,322,832,410,812.5,408.2,76.9118,32.8833
32,1.2400,14,Team B,1378,475,1414,550,1396.0,548.5,80.7155,48.3597
33,1.2800,1,Team A,1351,542,1409,657,1380.0,654.7,76.4856,54.1591
33,1.2800,2,Team A,1262,701,1329,843,1295.5,840.2,70.7970,60.7955
33,1.2800,3,Team B,663,571,731,699,697.0,696.4,66.6224,52.1686
33,1.2800,4,Team B,142,399,194,503,168.0,500.9,62.7434,36.4917
33,1.2800,5,Team B,54,669,126,833,90.0,829.7,57.9484,54.5740
33,1.2800,6,Team B,1436,642,1519,754,1477.5,751.8,75.0351,58.6393
33,1.2800,7,Team B,905,491,958,610,931.5,607.6,71.7299,49.0809
33,1.2800,8,Team B,636,393,688,489,662.0,487.1,71.2116,39.0531
33,1.2800,11,Referee,389,361,431,456,410.0,454.1,67.9012,34.0901
33,1.2800,13,Team B,741,322,778,405,759.5,403.3,75.9880,32.1862
33,1.2800,15,Team B,1014,424,1052,515,1033.0,513.2,76.2983,43.8836
33,1.2800,46,Staff/GK,1426,325,1464,404,1445.0,402.4,89.3628,37.6294
33,1.2800,48,Team B,1093,390,1162,522,1127.5,519.4,77.5409,44.8904
33,1.2800,28,Team B,788,324,828,414,808.0,412.2,76.6323,33.2162
33,1.2800,14,Team B,1374,479,1413,560,1393.5,558.4,80.2629,48.9351
34,1.3200,1,Team A,1349,541,1408,659,1378.5,656.6,76.3465,54.2874
34,1.3200,2,Team A,1258,705,1326,847,1292.0,844.2,70.6783,60.9143
34,1.3200,3,Team B,667,575,734,702,700.5,699.5,66.5636,52.3551
34,1.3200,4,Team B,133,400,184,504,158.5,501.9,62.5131,36.5842
34,1.3200,5,Team B,43,673,116,839,79.5,835.7,57.7733,54.7823
34,1.3200,6,Team B,1423,646,1508,761,1465.5,758.7,74.6852,58.8590
34,1.3200,7,Team B,903,496,953,612,928.0,609.7,71.6087,49.1947
34,1.3200,8,Team B,630,394,683,492,656.5,490.0,70.9904,39.2321
34,1.3200,11,Referee,379,365,421,458,400.0,456.1,67.6336,34.2814
34,1.3200,13,Team B,733,320,772,411,752.5,409.2,75.6981,32.4605
34,1.3200,15,Team B,1007,426,1045,519,1026.0,517.1,76.0630,44.0174
34,1.3200,46,Staff/GK,1418,326,1457,405,1437.5,403.4,89.0097,37.8147
34,1.3200,48,Team B,1088,391,1156,522,1122.0,519.4,77.4192,44.9236
34,1.3200,28,Team B,783,326,822,417,802.5,415.2,76.3619,33.5005
34,1.3200,14,Team B,1369,483,1409,563,1389.0,561.4,79.9593,49.2559
35,1.3600,1,Team A,1347,541,1405,659,1376.0,656.6,76.2619,54.3351
35,1.3600,2,Team A,1252,709,1320,852,1286.0,849.1,70.5245,61.0479
35,1.3600,3,Team B,676,583,739,710,707.5,707.5,66.4911,52.6798
35,1.3600,4,Team B,127,402,177,507,152.0,504.9,62.3053,36.7441
35,1.3600,5,Team B,31,678,106,845,68.5,841.7,57.5895,54.9792
35,1.3600,6,Team B,1411,651,1494,766,1452.5,763.7,74.3699,59.0226
35,1.3600,7,Team B,901,500,950,615,925.5,612.7,71.4776,49.3355
35,1.3600,8,Team B,625,395,677,494,651.0,492.0,70.7939,39.3754
35,1.3600,11,Referee,370,367,413,462,391.5,460.1,67.3539,34.5394
35,1.3600,13,Team B,730,319,770,413,750.0,411.1,75.4857,32.6753
35,1.3600,15,Team A,999,425,1036,518,1017.5,516.1,75.8967,43.9918
35,1.3600,46,Staff/GK,1411,328,1450,404,1430.5,402.5,88.8155,37.7920
35,1.3600,48,Team B,1084,390,1152,524,1118.0,521.3,77.2751,45.0006
35,1.3600,28,Team B,778,329,816,418,797.0,416.2,76.1474,33.6460
35,1.3600,14,Team B,1366,487,1407,568,1386.5,566.4,79.6874,49.5510
35,1.3600,59,Team B,1035,389,1074,467,1054.5,465.4,78.4438,40.3488
36,1.4000,1,Team A,1344,540,1403,663,1373.5,660.5,76.1269,54.4583
36,1.4000,2,Team A,1250,715,1319,855,1284.5,852.2,70.4082,61.1646
36,1.4000,3,Team B,674,585,736,713,705.0,710.4,66.3970,52.8896
36,1.4000,4,Team B,122,405,170,509,146.0,506.9,62.1218,36.8844
36,1.4000,5,Team B,22,680,97,845,59.5,841.7,57.4390,55.0446
36,1.4000,6,Team B,1401,655,1483,769,1442.0,766.7,74.1169,59.1289
36,1.4000,7,Team B,900,504,947,617,923.5,614.7,71.3626,49.4559
36,1.4000,8,Team B,619,395,672,498,645.5,495.9,70.5727,39.5978
36,1.4000,11,Referee,361,370,404,465,382.5,463.1,67.0810,34.7666
36,1.4000,13,Team B,724,321,763,416,743.5,414.1,75.2332,32.9100
36,1.4000,15,Team A,990,426,1028,521,1009.0,519.1,75.6708,44.0717
36,1.4000,46,Staff/GK,1406,334,1442,404,1424.0,402.6,88.6476,37.7500
36,1.4000,48,Team B,1082,390,1149,523,1115.5,520.3,77.2040,44.9800
36,1.4000,28,Team B,775,330,813,421,794.0,419.2,75.9335,33.8653
36,1.4000,14,Team B,1365,490,1404,568,1384.5,566.4,79.5499,49.6647
36,1.4000,59,Team B,1028,391,1069,474,1048.5,472.3,78.1880,40.6590
36,1.4000,60,Team B,733,319,803,419,768.0,417.0,75.4002,33.5715
37,1.4400,1,Team A,1344,547,1400,664,1372.0,661.7,76.0312,54.5383
37,1.4400,2,Team A,1244,719,1315,859,1279.5,856.2,70.2742,61.2817
37,1.4400,3,Team B,675,587,736,717,705.5,714.4,66.3064,53.0894
37,1.4400,4,Team B,115,411,160,513,137.5,511.0,61.9043,37.1059
37,1.4400,5,Team B,14,682,88,844,51.0,840.8,57.3086,55.0369
37,1.4400,6,Team B,1392,662,1474,777,1433.0,774.7,73.8269,59.3218
37,1.4400,7,Team B,896,509,942,621,919.0,618.8,71.2026,49.6239
37,1.4400,8,Team B,614,395,666,499,640.0,496.9,70.3952,39.7095
37,1.4400,11,Referee,350,369,395,466,372.5,464.1,66.8327,34.8632
37,1.4400,13,Team B,721,325,759,418,740.0,416.1,75.0234,33.1086
37,1.4400,15,Team A,983,426,1020,521,1001.5,519.1,75.4955,44.0718
37,1.4400,46,Staff/GK,1399,335,1437,406,1418.0,404.6,88.4216,37.8107
37,1.4400,48,Team B,1080,421,1134,527,1107.0,524.9,76.9783,45.1242
37,1.4400,28,Team B,771,335,806,420,788.5,418.3,75.7919,33.8682
37,1.4400,14,Team B,1367,494,1402,562,1384.5,560.6,79.6231,49.5067
37,1.4400,59,Team B,1025,395,1067,480,1046.0,478.3,77.8943,41.0580
37,1.4400,60,Team B,728,325,795,421,761.5,419.1,75.2569,33.6620
38,1.4800,1,Team A,1342,551,1396,666,1369.0,663.7,75.9228,54.6212
38,1.4800,2,Team A,1241,720,1315,862,1278.0,859.2,70.1676,61.3896
38,1.4800,3,Team B,674,587,736,719,705.0,716.4,66.2312,53.2278
38,1.4800,4,Team B,106,410,152,516,129.0,513.9,61.6853,37.3034
38,1.4800,5,Team B,8,685,81,844,44.5,840.8,57.1953,55.0281
38,1.4800,6,Team B,1382,664,1465,784,1423.5,781.6,73.5370,59.5233
38,1.4800,7,Team B,895,512,940,624,917.5,621.8,71.0661,49.7878
38,1.4800,8,Team B,608,396,659,500,633.5,497.9,70.2251,39.7736
38,1.4800,11,Referee,343,370,386,467,364.5,465.1,66.6147,34.9192
38,1.4800,13,Team B,718,329,754,419,736.0,417.2,74.8500,33.2296
38,1.4800,15,Team A,974,426,1011,519,992.5,517.1,75.3684,43.9497
38,1.4800,46,Staff/GK,1392,343,1430,411,1411.0,409.6,88.0414,38.0832
38,1.4800,48,Team B,1076,433,1125,532,1100.5,530.0,76.6984,45.3654
38,1.4800,28,Team B,766,336,803,425,784.5,423.2,75.5474,34.1424
38,1.4800,14,Team B,1369,499,1403,561,1386.0,559.8,79.6772,49.4193
38,1.4800,59,Team B,1020,396,1062,481,1041.0,479.3,77.6872,41.2411
38,1.4800,61,Team A,1113,398,1138,465,1125.5,463.7,79.6768,40.7379
39,1.5200,1,Team A,1338,554,1392,669,1365.0,666.7,75.7843,54.7278
39,1.5200,2,Team A,1240,719,1318,861,1279.0,858.2,70.1327,61.4289
39,1.5200,3,Team B,672,588,735,722,703.5,719.3,66.1445,53.3649
39,1.5200,4,Team B,98,412,147,520,122.5,517.8,61.4761,37.5498
39,1.5200,5,Team B,0,686,69,846,34.5,842.8,57.0589,55.0519
39,1.5200,6,Team B,1375,667,1460,789,1417.5,786.6,73.3006,59.6978
39,1.5200,7,Team B,893,513,938,626,915.5,623.7,70.9509,49.9148
39,1.5200,8,Team B,603,396,653,503,628.0,500.9,70.0341,39.9157
39,1.5200,11,Referee,336,372,378,468,357.0,466.1,66.4139,34.9625
39,1.5200,13,Team B,714,331,750,422,732.0,420.2,74.6441,33.4369
39,1.5200,15,Team A,966,425,1002,521,984.0,519.1,75.1809,43.9480
39,1.5200,46,Staff/GK,1383,340,1424,413,1403.5,411.5,87.7197,38.2561
39,1.5200,48,Team B,1071,434,1120,533,1095.5,531.0,76.5047,45.4821
39,1.5200,28,Team B,762,338,800,428,781.0,426.2,75.3184,34.4088
39,1.5200,59,Team B,1013,395,1056,482,1034.5,480.3,77.5008,41.3293
39,1.5200,61,Team A,1112,402,1136,465,1124.0,463.7,79.6457,40.7323
40,1.5600,1,Team A,1334,558,1387,670,1360.5,667.8,75.6652,54.7892
40,1.5600,2,Team A,1235,715,1317,862,1276.0,859.1,70.0796,61.4641
40,1.5600,3,Team B,671,589,737,727,704.0,724.2,66.0479,53.5593
40,1.5600,4,Team B,90,416,141,524,115.5,521.8,61.2669,37.8141
40,1.5600,5,Team B,0,688,59,852,29.5,848.7,56.9317,55.1908
40,1.5600,6,Team B,1368,669,1457,796,1412.5,793.5,73.0665,59.9034
40,1.5600,7,Team B,890,516,934,629,912.0,626.7,70.8165,50.0542
40,1.5600,8,Team B,597,400,647,505,622.0,502.9,69.8462,40.0435
40,1.5600,11,Referee,329,372,371,469,350.0,467.1,66.2258,35.0009
40,1.5600,13,Team B,709,334,745,423,727.0,421.2,74.4623,33.5547
40,1.5600,15,Team A,957,429,992,521,974.5,519.2,74.9996,43.9105
40,1.5600,46,Staff/GK,1376,343,1417,415,1396.5,413.6,87.4234,38.3982
40,1.5600,48,Team B,1065,435,1112,532,1088.5,530.1,76.3701,45.4609
40,1.5600,28,Team B,758,341,796,430,777.0,428.2,75.1149,34.6117
40,1.5600,59,Team B,1006,396,1049,485,1027.5,483.2,77.2684,41.4724
40,1.5600,61,Team B,1110,400,1133,464,1121.5,462.7,79.6221,40.6651
41,1.6000,1,Team A,1328,563,1381,673,1354.5,670.8,75.5069,54.8812
41,1.6000,2,Team A,1232,712,1316,863,1274.0,860.0,70.0253,61.5009
41,1.6000,3,Team B,673,592,741,732,707.0,729.2,65.9658,53.7847
41,1.6000,4,Team B,80,418,132,526,106.0,523.8,61.0527,37.9775
41,1.6000,5,Team B,0,689,51,854,25.5,850.7,56.8291,55.2906
41,1.6000,6,Team B,1364,672,1455,802,1409.5,799.4,72.8616,60.1066
41,1.6000,7,Team B,884,515,931,631,907.5,628.7,70.6828,50.1606
41,1.6000,8,Team B,592,401,641,506,616.5,503.9,69.6826,40.1183
41,1.6000,11,Referee,320,372,363,472,341.5,470.0,65.9992,35.1381
41,1.6000,13,Team B,703,337,739,424,721.0,422.3,74.2793,33.6317
41,1.6000,15,Team A,948,427,984,520,966.0,518.1,74.8534,43.8157
41,1.6000,46,Staff/GK,1367,341,1411,419,1389.0,417.4,87.0629,38.6291
41,1.6000,48,Team B,1060,436,1107,534,1083.5,532.0,76.2128,45.5128
41,1.6000,28,Team B,752,345,791,433,771.5,431.2,74.8815,34.8399
41,1.6000,59,Team B,999,396,1044,490,1021.5,488.1,76.9821,41.7326
41,1.6000,61,Team B,1107,399,1130,464,1118.5,462.7,79.5685,40.6206
41,1.6000,14,Team B,1362,511,1393,564,1377.5,562.9,79.5172,49.4679
42,1.6400,1,Team A,1321,566,1376,678,1348.5,675.8,75.2999,55.0368
42,1.6400,2,Team A,1227,711,1312,866,1269.5,862.9,69.9322,61.5676
42,1.6400,3,Team B,672,596,739,733,705.5,730.3,65.8966,53.9056
42,1.6400,4,Team B,68,422,122,528,95.0,525.9,60.8225,38.0961
42,1.6400,6,Team B,1359,677,1449,808,1404.0,805.4,72.6524,60.3014
42,1.6400,7,Team B,880,519,926,633,903.0,630.7,70.5480,50.2569
42,1.6400,8,Team B,588,404,637,508,612.5,505.9,69.5262,40.2267
42,1.6400,11,Referee,312,376,353,475,332.5,473.0,65.7519,35.3160
42,1.6400,13,Team B,696,337,733,426,714.5,424.2,74.0684,33.7456
42,1.6400,15,Team A,939,428,974,520,956.5,518.2,74.6894,43.7383
42,1.6400,46,Staff/GK,1359,345,1401,418,1380.0,416.5,86.8399,38.6206
42,1.6400,48,Team B,1055,436,1103,534,1079.0,532.0,76.0948,45.5153
42,1.6400,28,Team B,744,345,781,431,762.5,429.3,74.7191,34.7687
42,1.6400,59,Team B,993,396,1038,491,1015.5,489.1,76.7699,41.8545
42,1.6400,61,Team B,1104,399,1128,463,1116.0,461.7,79.5345,40.5395
43,1.6800,1,Team A,1315,571,1370,681,1342.5,678.8,75.1081,55.1658
43,1.6800,2,Team A,1226,718,1307,867,1266.5,864.0,69.8534,61.6179
43,1.6800,3,Team B,670,602,736,737,703.0,734.3,65.7952,54.0589
43,1.6800,4,Team B,53,423,109,531,81.0,528.8,60.5501,38.2277
43,1.6800,6,Team B,1355,683,1444,812,1399.5,809.4,72.4752,60.4563
43,1.6800,7,Team B,873,521,922,635,897.5,632.7,70.4055,50.3441
43,1.6800,8,Team B,583,410,633,512,608.0,510.0,69.3348,40.4406
43,1.6800,11,Referee,305,377,346,476,325.5,474.0,65.5462,35.4092
43,1.6800,13,Team B,689,341,727,428,708.0,426.3,73.8452,33.8787
43,1.6800,15,Team A,929,426,965,521,947.0,519.1,74.4989,43.7078
43,1.6800,46,Staff/GK,1353,346,1394,418,1373.5,416.6,86.6651,38.5802
43,1.6800,48,Team B,1050,438,1099,536,1074.5,534.0,75.9488,45.5795
43,1.6800,28,Team B,736,348,775,434,755.5,432.3,74.4871,34.8790
43,1.6800,59,Team B,985,397,1031,494,1008.0,492.1,76.5258,42.0069
43,1.6800,61,Team B,1103,398,1128,465,1115.5,463.7,79.4484,40.5992
44,1.7200,1,Team A,1308,572,1363,682,1335.5,679.8,74.9502,55.2261
44,1.7200,2,Team A,1218,719,1297,860,1257.5,857.2,69.8310,61.4994
44,1.7200,3,Team B,670,606,733,740,701.5,737.3,65.6989,54.2014
44,1.7200,4,Team B,42,423,98,532,70.0,529.8,60.3067,38.2829
44,1.7200,6,Team B,1347,691,1435,816,1391.0,813.5,72.2843,60.5841
44,1.7200,7,Team B,865,524,915,640,890.0,637.7,70.2006,50.5144
44,1.7200,8,Team B,574,413,623,512,598.5,510.0,69.1471,40.4884
44,1.7200,11,Referee,296,381,337,479,316.5,477.0,65.3091,35.5685
44,1.7200,13,Team B,683,340,722,430,702.5,428.2,73.6313,34.0180
44,1.7200,15,Team A,920,426,956,521,938.0,519.1,74.3220,43.6576
44,1.7200,46,Staff/GK,1344,344,1386,419,1365.0,417.5,86.4531,38.5688
44,1.7200,48,Team B,1043,441,1091,538,1067.0,536.1,75.7637,45.6567
44,1.7200,28,Team B,733,348,771,435,752.0,433.3,74.3147,34.9602
44,1.7200,59,Team B,977,398,1024,498,1000.5,496.0,76.2474,42.2159
44,1.7200,66,Team B,1090,405,1140,495,1115.0,493.2,78.0671,42.9818
45,1.7600,1,Team A,1302,575,1357,684,1329.5,681.8,74.7962,55.2896
45,1.7600,2,Team A,1223,722,1303,854,1263.0,851.4,69.9132,61.3709
45,1.7600,3,Team B,673,610,734,742,703.5,739.4,65.6400,54.3254
45,1.7600,4,Team B,30,424,87,534,58.5,531.8,60.0623,38.3530
45,1.7600,6,Team B,1336,697,1423,820,1379.5,817.5,72.0692,60.6914
45,1.7600,7,Team B,856,526,907,641,881.5,638.7,70.0207,50.5891
45,1.7600,8,Team B,563,413,614,513,588.5,511.0,68.9410,40.5109
45,1.7600,11,Referee,285,382,327,480,306.0,478.0,65.0722,35.6382
45,1.7600,13,Team B,679,342,718,431,698.5,429.2,73.4594,34.1120
45,1.7600,15,Team A,909,425,945,520,927.0,518.1,74.1518,43.5476
